Product_ID,Category,Product_Name,Sub_Category
OFF-BI-10003718,Office Supplies,GBC Therma-A-Bind 250T Electric Binding System,Binders
FUR-FU-10002508,Furniture,Document Clip Frames,Furnishings
OFF-AP-10004052,Office Supplies,Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs  2/Pk,Appliances
OFF-PA-10003134,Office Supplies,Xerox 1937,Paper
FUR-FU-10000719,Furniture,DAX Cubicle Frames  8-1/2 x 11,Furnishings
FUR-BO-10003893,Furniture,Sauder Camden County Collection Library,Bookcases
TEC-CO-10001943,Technology,Canon PC-428 Personal Copier,Copiers
FUR-CH-10000749,Furniture,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Chairs
OFF-PA-10003228,Office Supplies,Xerox 1917,Paper
TEC-AC-10001542,Technology,SanDisk Cruzer 16 GB USB Flash Drive,Accessories
TEC-AC-10004877,Technology,Imation 30456 USB Flash Drive 8GB,Accessories
TEC-PH-10001305,Technology,Panasonic KX TS208W Corded phone,Phones
OFF-PA-10000483,Office Supplies,Xerox 19,Paper
TEC-AC-10000487,Technology,SanDisk Cruzer 4 GB USB Flash Drive,Accessories
TEC-AC-10002018,Technology,AmazonBasics 3-Button USB Wired Mouse,Accessories
OFF-PA-10004381,Office Supplies,14-7/8 x 11 Blue Bar Computer Printout Paper,Paper
OFF-EN-10001453,Office Supplies,Tyvek Interoffice Envelopes  9 1/2 x 12 1/2  100/Box,Envelopes
OFF-SU-10001212,Office Supplies,Kleencut Forged Office Shears by Acme United Corporation,Supplies
OFF-BI-10000201,Office Supplies,Avery Triangle Shaped Sheet Lifters  Black  2/Pack,Binders
TEC-AC-10004396,Technology,Logitech Keyboard K120,Accessories
OFF-AR-10002467,Office Supplies,Dixon Ticonderoga Pencils,Art
FUR-FU-10002813,Furniture,DAX Contemporary Wood Frame with Silver Metal Mat  Desktop  11 x 14 Size,Furnishings
TEC-MA-10000752,Technology,Texas Instrument TI-15 Fraction Calculator,Machines
FUR-FU-10004845,Furniture,Deflect-o EconoMat Nonstudded  No Bevel Mat,Furnishings
OFF-FA-10000840,Office Supplies,OIC Thumb-Tacks,Fasteners
OFF-AR-10001231,Office Supplies,Sanford EarthWrite Recycled Pencils  Medium Soft  #2,Art
TEC-PH-10004875,Technology,PNY Rapid USB Car Charger - Black,Phones
FUR-CH-10001802,Furniture,Hon Every-Day Chair Series Swivel Task Chairs,Chairs
TEC-PH-10003356,Technology,SmartStand Mobile Device Holder  Assorted Colors,Phones
OFF-AP-10002670,Office Supplies,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Appliances
OFF-FA-10003485,Office Supplies,Staples,Fasteners
OFF-AP-10000390,Office Supplies,Euro Pro Shark Stick Mini Vacuum,Appliances
OFF-PA-10002764,Office Supplies,Easy-staple paper,Paper
OFF-PA-10000143,Office Supplies,Astroparche Fine Business Paper,Paper
TEC-MA-10000045,Technology,Zebra ZM400 Thermal Label Printer,Machines
OFF-ST-10000136,Office Supplies,Letter Size File,Storage
TEC-PH-10004522,Technology,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Phones
TEC-PH-10002584,Technology,Samsung Galaxy S4,Phones
FUR-CH-10004626,Furniture,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Chairs
TEC-PH-10000562,Technology,Samsung Convoy 3,Phones
FUR-FU-10001025,Furniture,Eldon Imàge Series Desk Accessories  Clear,Furnishings
OFF-LA-10004178,Office Supplies,Avery 491,Labels
OFF-PA-10003797,Office Supplies,Xerox 209,Paper
OFF-EN-10003448,Office Supplies,Peel & Seel Recycled Catalog Envelopes  Brown,Envelopes
OFF-AP-10000938,Office Supplies,Avanti 1.7 Cu. Ft. Refrigerator,Appliances
OFF-SU-10004737,Office Supplies,Acme Design Stainless Steel Bent Scissors,Supplies
FUR-TA-10001691,Furniture,Barricks Non-Folding Utility Table with Steel Legs  Laminate Tops,Tables
TEC-MA-10003173,Technology,Hewlett-Packard 300S Scientific Calculator,Machines
OFF-LA-10000305,Office Supplies,Avery 495,Labels
TEC-PH-10002583,Technology,iOttie HLCRIO102 Car Mount,Phones
OFF-AR-10003876,Office Supplies,Avery Hi-Liter GlideStik Fluorescent Highlighter  Yellow Ink,Art
OFF-PA-10003063,Office Supplies,EcoTones Memo Sheets,Paper
OFF-PA-10003302,Office Supplies,Xerox 1906,Paper
TEC-MA-10000423,Technology,Texas Instruments TI-34 Scientific Calculator,Machines
TEC-AC-10004992,Technology,Kingston Digital DataTraveler 64GB USB 2.0,Accessories
OFF-BI-10004099,Office Supplies,GBC VeloBinder Strips,Binders
OFF-PA-10001215,Office Supplies,Xerox 1963,Paper
TEC-AC-10003870,Technology,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Accessories
OFF-AP-10000275,Office Supplies,Sanyo Counter Height Refrigerator with Crisper  3.6 Cubic Foot  Stainless Steel/Black,Appliances
FUR-FU-10003192,Furniture,Luxo Adjustable Task Clamp Lamp,Furnishings
OFF-PA-10000859,Office Supplies,Unpadded Memo Slips,Paper
OFF-AR-10000614,Office Supplies,Barrel Sharpener,Art
OFF-FA-10000089,Office Supplies,Acco Glide Clips,Fasteners
FUR-TA-10001771,Furniture,Bush Cubix Conference Tables  Fully Assembled,Tables
FUR-CH-10002044,Furniture,Office Star - Contemporary Task Swivel chair with 2-way adjustable arms  Plum,Chairs
FUR-TA-10001086,Furniture,SAFCO PlanMaster Boards  60w x 37-1/2d  White Melamine,Tables
OFF-PA-10000048,Office Supplies,Xerox 20,Paper
TEC-MA-10002109,Technology,HP Officejet Pro 8600 e-All-In-One Printer  Copier  Scanner  Fax,Machines
OFF-PA-10003036,Office Supplies,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,Paper
TEC-PH-10001870,Technology,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Phones
OFF-ST-10002182,Office Supplies,Iris 3-Drawer Stacking Bin  Black,Storage
TEC-PH-10001468,Technology,Panasonic Business Telephones KX-T7736,Phones
OFF-AR-10004010,Office Supplies,Hunt Boston Vacuum Mount KS Pencil Sharpener,Art
OFF-ST-10003572,Office Supplies,Portfile Personal File Boxes,Storage
OFF-ST-10003994,Office Supplies,Belkin 19 Center-Weighted Shelf  Gray,Storage
FUR-CH-10001545,Furniture,Hon Comfortask Task/Swivel Chairs,Chairs
FUR-FU-10004245,Furniture,Career Cubicle Clock  8 1/4  Black,Furnishings
OFF-EN-10002592,Office Supplies,Peel & Seel Recycled Catalog Envelopes  Brown,Envelopes
OFF-AR-10000914,Office Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Art
OFF-LA-10003498,Office Supplies,Avery 475,Labels
TEC-MA-10003329,Technology,Vtech AT&T CL2940 Corded Speakerphone  Black,Machines
FUR-FU-10000747,Furniture,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furnishings
TEC-PH-10004100,Technology,Griffin GC17055 Auxiliary Audio Cable,Phones
OFF-ST-10000636,Office Supplies,Rogers Profile Extra Capacity Storage Tub,Storage
TEC-PH-10003174,Technology,RCA ViSYS 25825 Wireless digital phone,Phones
OFF-PA-10001497,Office Supplies,Xerox 1914,Paper
OFF-PA-10001952,Office Supplies,Xerox 1902,Paper
OFF-SU-10004661,Office Supplies,Acme Titanium Bonded Scissors,Supplies
OFF-PA-10001826,Office Supplies,Xerox 207,Paper
TEC-MA-10001031,Technology,Socket Bluetooth Cordless Hand Scanner (CHS),Machines
TEC-MA-10003176,Technology,Okidata B400 Printer,Machines
TEC-AC-10002647,Technology,Logitech Wireless Boombox Speaker - portable - wireless  wired,Accessories
TEC-PH-10002114,Technology,Xiaomi Mi3,Phones
OFF-PA-10001593,Office Supplies,Xerox 1947,Paper
TEC-AC-10004803,Technology,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Accessories
OFF-PA-10001801,Office Supplies,Xerox 193,Paper
TEC-PH-10000127,Technology,iOttie XL Car Mount,Phones
OFF-AP-10001564,Office Supplies,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Appliances
TEC-AC-10004595,Technology,First Data TMFD35 PIN Pad,Accessories
FUR-FU-10002874,Furniture,Ultra Commercial Grade Dual Valve Door Closer,Furnishings
FUR-FU-10003489,Furniture,Contemporary Borderless Frame,Furnishings
TEC-MA-10002073,Technology,3D Systems Cube Printer  2nd Generation  White,Machines
TEC-PH-10004006,Technology,Panasonic KX - TS880B Telephone,Phones
OFF-BI-10000279,Office Supplies,Acco Recycled 2 Capacity Laser Printer Hanging Data Binders,Binders
OFF-PA-10000300,Office Supplies,Xerox 1936,Paper
OFF-BI-10004308,Office Supplies,Avery Legal 4-Ring Binder,Binders
TEC-PH-10004080,Technology,Avaya 5410 Digital phone,Phones
OFF-PA-10001260,Office Supplies,TOPS Money Receipt Book  Consecutively Numbered in Red,Paper
OFF-ST-10004946,Office Supplies,Desktop 3-Pocket Hot File,Storage
OFF-PA-10002109,Office Supplies,Wirebound Voice Message Log Book,Paper
TEC-MA-10004255,Technology,Konica Minolta magicolor 1690MF Multifunction Printer,Machines
FUR-FU-10003095,Furniture,Linden 12 Wall Clock With Oak Frame,Furnishings
FUR-FU-10000820,Furniture,Tensor Brushed Steel Torchiere Floor Lamp,Furnishings
TEC-MA-10002930,Technology,Ricoh - Ink Collector Unit for GX3000 Series Printers,Machines
OFF-PA-10003205,Office Supplies,Wirebound Message Forms  Four 2 3/4 x 5 Forms per Page  Pink Paper,Paper
OFF-LA-10002368,Office Supplies,Avery 479,Labels
TEC-MA-10003230,Technology,Okidata C610n Printer,Machines
OFF-PA-10000295,Office Supplies,Xerox 229,Paper
OFF-SU-10004884,Office Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Supplies
FUR-FU-10002240,Furniture,Nu-Dell EZ-Mount Plastic Wall Frames,Furnishings
FUR-FU-10001057,Furniture,Tensor Track Tree Floor Lamp,Furnishings
FUR-CH-10002073,Furniture,Hon Olson Stacker Chairs,Chairs
OFF-AP-10003278,Office Supplies,Belkin 7-Outlet SurgeMaster Home Series,Appliances
TEC-PH-10002070,Technology,Griffin GC36547 PowerJolt SE Lightning Charger,Phones
FUR-FU-10000277,Furniture,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furnishings
TEC-AC-10004420,Technology,Cherry 142-key Programmable Keyboard,Accessories
TEC-PH-10004094,Technology,Motorola L703CM,Phones
TEC-MA-10002790,Technology,NeatDesk Desktop Scanner & Digital Filing System,Machines
OFF-AP-10001634,Office Supplies,Hoover Commercial Lightweight Upright Vacuum,Appliances
OFF-PA-10001837,Office Supplies,Xerox 1976,Paper
OFF-AR-10003896,Office Supplies,Stride Job 150 Highlighters  Chisel Tip  Assorted Colors,Art
OFF-BI-10002897,Office Supplies,Black Avery Memo-Size 3-Ring Binder  5 1/2 x 8 1/2,Binders
OFF-PA-10001243,Office Supplies,Xerox 1983,Paper
FUR-FU-10003806,Furniture,Tenex Chairmat w/ Average Lip  45 x 53,Furnishings
TEC-MA-10000904,Technology,Brother MFC-9340CDW LED All-In-One Printer  Copier Scanner,Machines
OFF-LA-10002473,Office Supplies,Avery 484,Labels
FUR-FU-10003374,Furniture,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furnishings
TEC-MA-10001856,Technology,Okidata C610n Printer,Machines
OFF-ST-10003641,Office Supplies,Space Solutions Industrial Galvanized Steel Shelving.,Storage
OFF-AR-10004707,Office Supplies,Staples in misc. colors,Art
TEC-MA-10004086,Technology,Plantronics Single Ear Headset,Machines
TEC-MA-10001695,Technology,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Machines
FUR-FU-10002506,Furniture,Tensor Hersey Kiss Styled Floor Lamp,Furnishings
TEC-AC-10004518,Technology,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Accessories
OFF-AP-10000027,Office Supplies,Hoover Commercial SteamVac,Appliances
OFF-PA-10002558,Office Supplies,Xerox 1938,Paper
TEC-AC-10000926,Technology,NETGEAR RangeMax WNR1000 Wireless Router,Accessories
OFF-PA-10001846,Office Supplies,Xerox 1899,Paper
TEC-MA-10003673,Technology,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Machines
FUR-BO-10001567,Furniture,Bush Westfield Collection Bookcases  Dark Cherry Finish  Fully Assembled,Bookcases
FUR-FU-10001379,Furniture,Executive Impressions 16-1/2 Circular Wall Clock,Furnishings
TEC-MA-10000984,Technology,Okidata MB760 Printer,Machines
OFF-AR-10000937,Office Supplies,Dixon Ticonderoga Core-Lock Colored Pencils  48-Color Set,Art
FUR-FU-10002030,Furniture,Executive Impressions 14 Contract Wall Clock with Quartz Movement,Furnishings
OFF-FA-10000254,Office Supplies,Sterling Rubber Bands by Alliance,Fasteners
OFF-AP-10004136,Office Supplies,Kensington 6 Outlet SmartSocket Surge Protector,Appliances
TEC-AC-10002370,Technology,Maxell CD-R Discs,Accessories
OFF-AR-10003986,Office Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Art
OFF-SU-10004290,Office Supplies,Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles  3-1/8 Cut,Supplies
TEC-MA-10004552,Technology,Star Micronics TSP100 TSP143LAN Receipt Printer,Machines
OFF-PA-10000312,Office Supplies,Xerox 1955,Paper
OFF-PA-10001001,Office Supplies,Snap-A-Way Black Print Carbonless Speed Message  No Reply Area  Duplicate,Paper
OFF-PA-10001583,Office Supplies,1/4 Fold Party Design Invitations & White Envelopes  24 8-1/2 X 11 Cards  25 Env./Pack,Paper
TEC-MA-10002694,Technology,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Machines
TEC-MA-10004626,Technology,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Machines
TEC-PH-10004241,Technology,Nokia Lumia 1020,Phones
OFF-SU-10003936,Office Supplies,Acme Serrated Blade Letter Opener,Supplies
TEC-MA-10003337,Technology,Okidata B401 Printer,Machines
OFF-PA-10000210,Office Supplies,Xerox Blank Computer Paper,Paper
OFF-AR-10003477,Office Supplies,4009 Highlighters,Art
FUR-CH-10002317,Furniture,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Chairs
OFF-LA-10004677,Office Supplies,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Labels
FUR-CH-10002780,Furniture,Office Star - Task Chair with Contemporary Loop Arms,Chairs
OFF-EN-10001535,Office Supplies,Grip Seal Envelopes,Envelopes
TEC-MA-10003493,Technology,Penpower WorldCard Pro Card Scanner,Machines
TEC-AC-10002380,Technology,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Accessories
TEC-PH-10002817,Technology,RCA ViSYS 25425RE1 Corded phone,Phones
TEC-MA-10003589,Technology,Cisco 8961 IP Phone Charcoal,Machines
OFF-AP-10003099,Office Supplies,Eureka Hand Vacuum  Bagless,Appliances
TEC-PH-10002645,Technology,LG G2,Phones
OFF-ST-10001627,Office Supplies,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Storage
